0.094192 0.095050 9.330000
0.093723 0.094350 9.340000
0.093255 0.093700 9.350000
0.092790 0.093350 9.360000
0.092327 0.092850 9.370000
0.091867 0.092450 9.380000
0.091409 0.092200 9.390000
0.090953 0.091900 9.400000
0.090499 0.091650 9.410000
0.090048 0.090950 9.420000
0.089599 0.090550 9.430000
0.089152 0.090350 9.440000
0.088707 0.089750 9.450000
0.088265 0.089000 9.460000
0.087824 0.088700 9.470000
0.087386 0.088200 9.480000
0.086951 0.088000 9.490000
0.086517 0.087550 9.500000
0.086085 0.087250 9.510000
0.085656 0.087000 9.520000
0.085229 0.086350 9.530000
0.084804 0.085800 9.540000
0.084381 0.085550 9.550000
0.083960 0.085300 9.560000
0.083541 0.085000 9.570000
0.083125 0.084600 9.580000
0.082710 0.083850 9.590000
0.082297 0.083400 9.600000
0.081887 0.082950 9.610000
0.081479 0.082650 9.620000
0.081072 0.082250 9.630000
0.080668 0.081900 9.640000
0.080266 0.081500 9.650000
0.079865 0.081150 9.660000
0.079467 0.080900 9.670000
0.079071 0.080650 9.680000
0.078676 0.080300 9.690000
0.078284 0.079900 9.700000
0.077893 0.079700 9.710000
0.077505 0.079350 9.720000
0.077118 0.078850 9.730000
0.076734 0.078300 9.740000
0.076351 0.077850 9.750000
0.075970 0.077750 9.760000
0.075591 0.077350 9.770000
0.075214 0.076900 9.780000
0.074839 0.076450 9.790000
0.074466 0.076050 9.800000
0.074094 0.075450 9.810000
0.073725 0.075200 9.820000
0.073357 0.074750 9.830000
0.072991 0.074500 9.840000
0.072627 0.073900 9.850000
0.072265 0.073500 9.860000
0.071905 0.072650 9.870000
0.071546 0.072250 9.880000
0.071189 0.071800 9.890000
0.070834 0.071400 9.900000
0.070481 0.071000 9.910000
0.070129 0.070650 9.920000
0.069780 0.070400 9.930000
0.069431 0.070100 9.940000
0.069085 0.069750 9.950000
0.068741 0.069300 9.960000
0.068398 0.068850 9.970000
0.068057 0.068400 9.980000
0.067717 0.068150 9.990000
